"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2020,202001,436804,2020010112928,4978.0,2020004368041,170121,4,1,4978.0,0,0,2,19,6,1,100,0,0,7,71,1,10,4000,1,11
2020,202001,438245,2020000018232,18602.0,2020004382451,190121,1,1,18602.0,0,0,1,55,5,1,100,0,0,6,63,1,10,14000,2,20
2020,202001,438376,2020000028259,13624.0,2020004383761,170321,1,1,13624.0,2,0,1,49,1,1,100,0,0,10,101,1,10,120000,1,11
2020,202001,438376,2020000028259,13624.0,2020004383761,170321,1,4,12969.0,0,0,1,18,6,1,100,0,0,6,63,1,10,9400,1,11
2020,202001,438638,2020000048922,28951.0,2020004386381,150021,1,1,28951.0,2,2,2,20,6,1,100,0,0,7,71,1,10,800,1,11
2020,202001,438638,2020000048922,28951.0,2020004386381,150021,1,2,28951.0,2,2,1,20,6,8,801,0,0,7,71,1,10,18000,1,11
2020,202001,439031,2020000077252,12838.0,2020004390311,240021,1,1,12838.0,1,1,2,25,1,1,100,0,0,10,101,1,10,34000,1,11
2020,202001,439031,2020000077252,12838.0,2020004390311,240021,1,2,14672.0,1,1,1,29,1,1,100,0,0,6,63,1,10,43000,1,11
2020,202001,439293,2020000096444,9039.0,2020004392931,260021,1,2,9039.0,0,0,2,55,1,1,100,0,0,10,101,1,10,35000,1,11
2020,202001,439424,2020000108434,5109.0,2020004394241,170221,1,1,5109.0,0,0,2,57,1,1,100,0,0,10,101,1,10,15000,1,11
2020,202001,439424,2020000108434,5109.0,2020004394241,170221,1,2,4978.0,0,0,1,58,1,1,100,0,0,10,101,1,10,115000,1,11
2020,202001,439555,2020000117646,39431.0,2020004395551,190121,1,1,39431.0,1,1,2,30,1,1,100,0,0,11,114,1,10,25000,1,11
2020,202001,439555,2020000117646,39431.0,2020004395551,190121,1,2,38383.0,1,1,1,29,1,1,100,0,0,11,114,1,10,50000,1,11
2020,202001,439686,2020000126535,16899.0,2020004396861,210021,1,3,21877.0,0,0,1,38,6,1,100,0,0,6,65,1,10,6000,2,20
2020,202001,439948,2020000144550,4323.0,2020004399481,60021,1,1,4323.0,0,0,1,63,1,1,100,0,0,6,63,1,10,36000,1,11
2020,202001,439948,2020000144550,4323.0,2020004399481,60021,1,2,5502.0,0,0,2,61,1,1,100,0,0,6,65,1,10,36000,1,11
2020,202001,440210,2020000162139,8908.0,2020004402101,270021,1,1,8908.0,0,0,1,59,1,8,802,0,0,6,63,1,10,5000,1,11
2020,202001,440210,2020000162139,8908.0,2020004402101,270021,1,2,10087.0,0,0,2,60,1,8,802,0,0,8,81,1,10,110000,1,11
2020,202001,440341,2020000171855,12707.0,2020004403411,260021,1,1,12707.0,0,0,1,23,6,1,100,0,0,10,101,1,10,42300,1,11
2020,202001,440472,2020000181390,15458.0,2020004404721,240021,1,1,15458.0,1,0,2,61,1,1,100,0,0,6,63,1,10,56000,1,11
2020,202001,440472,2020000181390,15458.0,2020004404721,240021,1,3,19650.0,3,0,2,34,6,1,100,0,0,8,81,1,10,17000,1,11
2020,202001,440603,2020000190816,5895.0,2020004406031,170221,1,3,9825.0,0,0,1,21,1,1,100,0,0,7,71,1,10,4500,1,11
2020,202001,440603,2020000190816,5895.0,2020004406031,170221,1,4,8908.0,0,0,2,21,1,1,100,0,0,7,71,1,10,7500,1,11
2020,202001,440865,2020000211146,2358.0,2020004408651,170221,1,1,2358.0,0,0,1,34,1,4,400,0,0,11,115,1,10,200000,1,11
2020,202001,440996,2020000220380,10611.0,2020004409961,170321,1,1,10611.0,2,0,1,46,1,1,100,0,0,7,71,1,10,113000,1,11
2020,202001,440996,2020000220380,10611.0,2020004409961,170321,1,2,11135.0,2,0,2,42,1,1,100,0,0,7,71,1,10,60000,1,11
2020,202001,440996,2020000220380,10611.0,2020004409961,170321,1,3,10611.0,0,0,2,18,6,1,100,0,0,6,63,1,10,1400,1,11
2020,202001,441258,2020000239422,17292.0,2020004412581,190221,1,1,17292.0,0,0,1,24,6,1,100,0,0,11,114,1,10,15000,1,11
2020,202001,441520,2020000259143,13100.0,2020004415201,130021,1,1,13100.0,0,0,2,60,1,8,802,0,0,6,63,1,10,15000,1,11
2020,202001,441520,2020000259143,13100.0,2020004415201,130021,1,2,13886.0,0,0,1,60,1,1,100,0,0,6,63,1,10,55000,1,11
2020,202001,441520,2020000259143,13100.0,2020004415201,130021,1,3,10611.0,0,0,2,22,6,8,826,1,100,7,71,1,10,15000,1,11
2020,202001,441782,2020000279913,14803.0,2020004417821,240021,1,1,14803.0,0,0,2,27,6,1,100,0,0,10,101,1,10,30000,1,11
2020,202001,442175,2020000306483,10087.0,2020004421751,190221,1,1,10087.0,0,0,1,55,6,1,100,0,0,10,101,1,10,102000,1,13
2020,202001,442306,2020000314795,12445.0,2020004423061,190121,1,1,12445.0,0,0,1,20,6,2,200,0,0,6,63,1,10,8000,1,11
2020,202001,442306,2020000314795,12445.0,2020004423061,190121,1,4,12445.0,0,0,1,28,6,2,200,0,0,6,65,1,10,40000,1,11
2020,202001,442568,2020000335862,8384.0,2020004425681,260021,1,1,8384.0,0,0,2,31,1,1,100,0,0,11,116,1,10,93000,1,11
2020,202001,442568,2020000335862,8384.0,2020004425681,260021,1,2,9301.0,0,0,1,31,1,1,100,0,0,10,101,1,10,97000,1,11
2020,202001,442699,2020000344911,7860.0,2020004426991,140021,1,1,7860.0,0,0,1,54,1,1,100,0,0,6,63,1,10,125000,1,11
2020,202001,442699,2020000344911,7860.0,2020004426991,140021,1,2,9825.0,0,0,2,51,1,1,100,0,0,5,50,1,10,32000,1,11
2020,202001,443223,2020000384130,23711.0,2020004432231,200021,1,1,23711.0,0,0,2,57,4,2,200,0,0,8,81,1,10,42000,1,11
2020,202001,443223,2020000384130,23711.0,2020004432231,200021,1,2,21091.0,0,0,1,58,4,2,200,0,0,10,101,1,10,42400,1,11
2020,202001,443354,2020000393687,7467.0,2020004433541,220021,1,1,7467.0,0,0,2,58,1,1,100,0,0,6,64,1,10,20000,1,11
2020,202001,443485,2020000402457,7991.0,2020004434851,20021,1,1,7991.0,0,0,1,37,1,1,100,0,0,6,63,1,10,15000,1,11
2020,202001,443485,2020000402457,7991.0,2020004434851,20021,1,2,6681.0,0,0,2,32,1,1,100,0,0,6,63,1,10,9500,1,11
2020,202001,444009,2020000442961,6681.0,2020004440091,270021,1,3,10611.0,0,0,2,34,6,1,100,0,0,6,63,1,10,25000,1,11
2020,202001,444009,2020000442961,6681.0,2020004440091,270021,1,4,11004.0,0,0,2,43,2,1,100,0,0,6,63,1,10,8000,1,11
2020,202001,444140,2020000452342,12314.0,2020004441401,110021,1,1,12314.0,1,1,1,33,6,1,100,0,0,11,115,1,10,55000,1,11
2020,202001,444140,2020000452342,12314.0,2020004441401,110021,1,2,13624.0,1,1,2,31,4,1,100,0,0,11,115,1,10,60000,1,11
2020,202001,444271,2020000461574,5371.0,2020004442711,180021,1,1,5371.0,0,0,2,58,1,1,100,0,0,11,115,1,10,150000,1,11
2020,202001,444271,2020000461574,5371.0,2020004442711,180021,1,2,6550.0,0,0,1,48,1,1,100,0,0,10,101,1,10,50000,1,11
2020,202001,444533,2020000482210,19126.0,2020004445331,240021,1,1,19126.0,3,0,1,29,1,1,100,0,0,6,63,1,10,43100,1,11
2020,202001,444533,2020000482210,19126.0,2020004445331,240021,1,2,17292.0,3,0,2,29,1,1,100,0,0,6,63,1,10,40100,1,11
2020,202001,444664,2020000491145,12838.0,2020004446641,170621,1,1,12838.0,2,2,2,22,6,2,200,0,0,6,65,1,10,18000,1,11
2020,202001,444926,2020000512606,4454.0,2020004449261,140021,1,1,4454.0,0,0,1,26,1,1,100,0,0,10,101,1,10,36600,1,11
2020,202001,444926,2020000512606,4454.0,2020004449261,140021,1,2,4847.0,0,0,2,25,1,1,100,0,0,10,101,1,10,36600,1,11
2020,202001,445319,2020000542291,134013.0,2020004453191,240021,1,1,134013.0,0,0,1,35,6,5,500,0,0,10,101,1,10,120000,2,20
2020,202001,445450,2020000551716,11266.0,2020004454501,280021,1,1,11266.0,2,0,2,45,4,1,100,0,0,11,114,1,10,50000,1,11
2020,202001,445712,2020000570827,12838.0,2020004457121,220021,1,1,12838.0,1,0,2,49,4,1,100,0,0,6,63,1,10,8800,1,11
2020,202001,445843,2020000579234,14017.0,2020004458431,170621,1,1,14017.0,1,0,1,50,4,1,100,0,0,7,71,1,10,30000,1,11
2020,202001,446105,2020000598658,15065.0,2020004461051,270021,1,2,13493.0,1,0,2,63,1,1,100,0,0,11,114,1,10,55000,1,11
2020,202001,446105,2020000598658,15065.0,2020004461051,270021,1,3,19912.0,0,0,2,28,6,1,100,0,0,10,101,1,10,32000,1,11
2020,202001,446236,2020000609689,6681.0,2020004462361,280021,1,1,6681.0,0,0,2,59,4,1,100,0,0,6,63,1,10,14500,1,11
2020,202001,446367,2020000618849,17816.0,2020004463671,150021,1,2,19388.0,1,1,1,34,1,1,100,0,0,6,63,1,10,60000,1,11
2020,202001,446498,2020000627895,26986.0,2020004464981,130021,1,1,26986.0,1,0,1,33,1,8,802,0,0,6,63,1,10,26000,1,11
2020,202001,446629,2020000637804,11397.0,2020004466291,80021,1,2,8384.0,2,0,1,51,1,1,100,0,0,6,63,1,10,52000,1,11
2020,202001,446629,2020000637804,11397.0,2020004466291,80021,1,3,13886.0,0,0,1,23,6,1,100,0,0,6,61,1,10,34000,1,11
2020,202001,446760,2020000646477,19388.0,2020004467601,160021,1,1,19388.0,0,0,1,57,1,1,100,0,0,7,71,1,10,120000,2,20
2020,202001,446760,2020000646477,19388.0,2020004467601,160021,1,2,26462.0,0,0,2,60,1,8,826,4,423,6,65,1,10,31000,2,20
2020,202001,446891,2020000655378,11659.0,2020004468911,90021,1,1,11659.0,0,0,2,58,4,1,100,0,0,6,63,1,10,20000,1,11
2020,202001,447022,2020000665977,26200.0,2020004470221,230021,1,1,26200.0,2,0,1,35,1,1,100,0,0,6,64,1,10,61000,1,11
2020,202001,447284,2020000686775,14541.0,2020004472841,210021,1,1,14541.0,1,0,2,47,1,8,802,0,0,8,81,1,10,24000,1,11
2020,202001,447284,2020000686775,14541.0,2020004472841,210021,1,2,15851.0,1,0,1,47,1,1,100,0,0,11,114,1,10,79000,1,11
2020,202001,447546,2020000706253,14279.0,2020004475461,50021,1,1,14279.0,1,0,2,42,1,2,200,0,0,6,63,1,10,0,1,11
2020,202001,447546,2020000706253,14279.0,2020004475461,50021,1,2,10742.0,1,0,1,44,1,2,200,0,0,6,63,1,10,25000,1,11
2020,202001,447546,2020000706253,14279.0,2020004475461,50021,1,3,12969.0,0,0,2,21,6,2,200,0,0,6,63,1,10,20000,1,11
2020,202001,447939,2020000735682,13886.0,2020004479391,170521,1,1,13886.0,1,0,1,50,1,1,100,0,0,6,65,1,10,30000,1,11
2020,202001,447939,2020000735682,13886.0,2020004479391,170521,1,2,12969.0,1,0,2,57,1,1,100,0,0,6,63,1,10,10000,1,11
2020,202001,447939,2020000735682,13886.0,2020004479391,170521,1,3,11397.0,0,0,2,19,6,1,100,0,0,6,63,1,10,8000,1,11
2020,202001,448201,2020000753597,8646.0,2020004482011,240021,1,1,8646.0,1,0,1,56,1,1,100,0,0,11,116,1,10,410000,1,11
2020,202001,448201,2020000753597,8646.0,2020004482011,240021,1,2,7467.0,1,0,2,54,1,1,100,0,0,2,26,1,10,21000,1,11
2020,202001,448201,2020000753597,8646.0,2020004482011,240021,1,3,10349.0,2,0,1,30,6,1,100,0,0,6,63,1,10,60000,1,11
2020,202001,448463,2020000772390,16768.0,2020004484631,10021,1,1,16768.0,0,0,1,51,1,1,100,0,0,6,63,1,10,30000,1,11
2020,202001,448463,2020000772390,16768.0,2020004484631,10021,1,2,23187.0,0,0,2,46,1,1,100,0,0,6,63,1,10,28000,1,11
2020,202001,448594,2020000784121,10087.0,2020004485941,10021,1,1,10087.0,0,0,1,63,1,1,100,0,0,11,115,1,10,410000,1,11
2020,202001,448725,2020000794603,1965.0,2020004487251,170221,1,1,1965.0,0,0,1,38,1,4,400,0,0,11,116,1,10,99000,1,11
2020,202001,448725,2020000794603,1965.0,2020004487251,170221,1,2,2489.0,0,0,1,47,1,4,400,0,0,11,114,1,10,176000,1,11
2020,202001,448856,2020000804125,5764.0,2020004488561,200021,1,2,8646.0,0,0,1,40,6,1,100,0,0,7,71,1,10,41000,1,11
2020,202001,448987,2020000814000,53317.0,2020004489871,40021,1,1,53317.0,4,0,2,36,1,1,100,0,0,8,81,1,10,17500,1,11
2020,202001,448987,2020000814000,53317.0,2020004489871,40021,1,2,54627.0,4,0,1,35,1,1,100,0,0,5,50,1,10,33900,1,11
2020,202001,449118,2020000822647,14934.0,2020004491181,110021,1,2,15196.0,1,0,1,46,1,1,100,0,0,6,64,1,10,36000,1,13
2020,202001,449249,2020000831274,16244.0,2020004492491,190121,1,1,16244.0,2,2,1,34,1,1,100,0,0,11,114,1,10,70000,1,11
2020,202001,449249,2020000831274,16244.0,2020004492491,190121,1,2,15720.0,2,2,2,33,1,1,100,0,0,11,114,1,10,46400,1,11
2020,202001,449380,2020000841161,8908.0,2020004493801,10021,1,1,8908.0,0,0,1,22,6,1,100,0,0,6,63,1,10,15000,1,11
2020,202001,449380,2020000841161,8908.0,2020004493801,10021,1,2,7860.0,0,0,2,22,6,1,100,0,0,6,64,1,10,9500,1,11
2020,202001,449642,2020000862867,28558.0,2020004496421,160021,1,1,28558.0,0,0,2,41,6,1,100,0,0,6,65,1,10,125000,1,11
2020,202001,449773,2020000874446,19388.0,2020004497731,40021,1,1,19388.0,1,1,1,47,1,1,100,0,0,10,101,1,10,410000,1,11
2020,202001,449773,2020000874446,19388.0,2020004497731,40021,1,2,20436.0,1,1,2,42,1,1,100,0,0,10,101,1,10,410000,1,11
2020,202001,449904,2020000884729,17685.0,2020004499041,210021,1,1,17685.0,1,1,2,44,3,2,200,0,0,5,50,1,10,22500,1,11
2020,202001,449904,2020000884729,17685.0,2020004499041,210021,1,2,7991.0,1,1,1,52,4,2,200,0,0,6,63,1,10,1900,1,11
2020,202001,450035,2020000894560,61439.0,2020004500351,200021,1,1,61439.0,2,0,1,37,1,1,100,0,0,6,63,1,10,29000,1,11
2020,202001,450166,2020000903892,14017.0,2020004501661,170521,1,1,14017.0,1,1,2,25,6,1,100,0,0,6,65,1,10,34000,1,11
2020,202001,450297,2020000914074,25021.0,2020004502971,280021,1,1,25021.0,0,0,2,32,1,1,100,0,0,10,101,1,10,18400,1,11
2020,202001,450297,2020000914074,25021.0,2020004502971,280021,1,2,25283.0,0,0,1,32,1,1,100,0,0,7,71,1,10,18200,1,11
2020,202001,450428,2020000923951,15458.0,2020004504281,170621,1,2,8646.0,3,0,1,44,1,7,700,1,100,4,40,1,10,0,1,11
2020,202001,450428,2020000923951,15458.0,2020004504281,170621,1,3,8908.0,0,0,2,19,6,7,700,1,100,7,71,1,10,13000,1,11
2020,202001,450428,2020000923951,15458.0,2020004504281,170621,1,6,17554.0,1,0,2,59,4,7,700,1,100,2,22,1,12,40000,1,11
2020,202001,450559,2020000934085,11135.0,2020004505591,30021,1,2,12445.0,0,0,1,22,1,1,100,0,0,7,71,1,10,27700,1,11
2020,202001,450559,2020000934085,11135.0,2020004505591,30021,1,3,9039.0,0,0,2,22,6,8,802,1,100,7,71,1,10,12200,1,11
2020,202001,450690,2020000942203,13755.0,2020004506901,30021,1,1,13755.0,4,2,1,28,1,1,100,0,0,7,71,1,14,60000,1,12
2020,202001,450821,2020000950954,12969.0,2020004508211,170221,1,1,12969.0,1,0,2,55,1,8,826,0,0,8,81,1,10,112000,1,11
2020,202001,450821,2020000950954,12969.0,2020004508211,170221,1,2,11397.0,1,0,1,58,1,8,826,0,0,6,63,1,10,115000,1,11
2020,202001,451214,2020000978587,88032.0,2020004512141,170421,1,1,88032.0,0,0,2,58,1,1,100,0,0,6,63,1,10,36000,1,11
2020,202001,451214,2020000978587,88032.0,2020004512141,170421,1,2,87901.0,0,0,1,63,1,1,100,0,0,8,81,1,10,70000,1,11
2020,202001,451345,2020000990064,8646.0,2020004513451,170321,1,1,8646.0,3,0,2,40,4,1,100,0,0,7,71,1,10,50000,1,11
2020,202001,451476,2020001000388,8646.0,2020004514761,170321,1,1,8646.0,2,0,2,55,4,1,100,0,0,10,101,1,10,84000,1,11
2020,202001,451476,2020001000388,8646.0,2020004514761,170321,1,2,12183.0,0,0,2,20,6,1,100,0,0,7,71,1,10,9600,1,11
2020,202001,451607,2020001009419,9825.0,2020004516071,170421,1,1,9825.0,0,0,1,65,1,2,200,0,0,6,65,1,10,45000,2,20
2020,202001,451738,2020001018536,72705.0,2020004517381,10021,1,1,72705.0,1,1,2,26,6,1,100,0,0,7,71,1,10,45000,1,11
2020,202001,451869,2020001027619,5764.0,2020004518691,260021,1,1,5764.0,2,0,2,53,4,1,100,0,0,10,101,1,10,53000,1,11
2020,202001,452000,2020001037925,13755.0,2020004520001,250021,1,2,15196.0,3,0,1,56,1,1,100,0,0,11,114,1,10,130000,1,11
2020,202001,452000,2020001037925,13755.0,2020004520001,250021,1,4,13100.0,0,0,1,19,6,1,100,0,0,7,71,1,10,6000,1,11
2020,202001,452262,2020001057564,8253.0,2020004522621,90021,1,1,8253.0,0,0,1,35,6,1,100,0,0,7,71,1,10,27000,1,11
2020,202001,452524,2020001078811,6550.0,2020004525241,170321,1,2,6550.0,0,0,2,62,1,1,100,0,0,6,65,1,10,36300,1,11
2020,202001,452655,2020001087388,11528.0,2020004526551,230021,1,1,11528.0,2,1,2,44,1,1,100,0,0,10,101,1,10,60000,1,11
2020,202001,452655,2020001087388,11528.0,2020004526551,230021,1,2,9825.0,2,1,1,47,1,1,100,0,0,10,101,1,10,98000,2,20
2020,202001,452917,2020001107905,17161.0,2020004529171,250021,1,1,17161.0,0,0,2,46,1,1,100,0,0,10,101,1,10,150000,1,11
2020,202001,453048,2020001119260,11528.0,2020004530481,170521,1,1,11528.0,1,0,1,45,1,1,100,0,0,6,65,1,10,24000,1,11
2020,202001,453179,2020001127621,12052.0,2020004531791,280021,1,1,12052.0,0,0,2,37,6,1,100,0,0,6,63,1,10,30000,1,11
2020,202001,456323,2020000010216,7336.0,2020004563231,130022,1,1,7336.0,0,0,2,54,2,1,100,0,0,6,63,1,10,35500,1,11
2020,202001,456454,2020000022825,1572.0,2020004564541,30022,1,1,1572.0,0,0,2,63,1,2,200,4,498,6,63,1,10,60000,1,11
2020,202001,456454,2020000022825,1572.0,2020004564541,30022,1,2,2620.0,0,0,1,56,1,2,200,0,0,4,40,1,12,150000,1,11
2020,202001,456585,2020000037268,20305.0,2020004565851,90022,1,2,21484.0,1,0,2,49,4,2,200,0,0,10,101,1,10,50000,1,11
2020,202001,456585,2020000037268,20305.0,2020004565851,90022,1,3,23973.0,0,0,2,21,6,2,200,0,0,6,63,1,10,3600,1,11
2020,202001,456716,2020000049565,7860.0,2020004567161,240222,1,1,7860.0,2,0,2,38,6,2,200,0,0,7,71,1,10,24000,1,11
2020,202001,456716,2020000049565,7860.0,2020004567161,240222,1,2,10611.0,0,0,2,18,6,2,200,0,0,5,50,1,10,8400,1,11
2020,202001,456978,2020000076513,19257.0,2020004569781,220122,1,1,19257.0,0,0,2,65,4,1,100,0,0,8,81,1,10,64000,1,11
2020,202001,457240,2020000100996,80958.0,2020004572401,20022,1,1,80958.0,2,0,2,42,1,1,100,0,0,6,64,1,10,70000,1,11
2020,202001,457240,2020000100996,80958.0,2020004572401,20022,1,2,86984.0,2,0,1,40,1,1,100,0,0,6,63,1,14,59000,1,12
2020,202001,457240,2020000100996,80958.0,2020004572401,20022,1,3,120389.0,0,0,1,22,6,1,100,0,0,6,65,1,10,140000,1,11
2020,202001,457240,2020000100996,80958.0,2020004572401,20022,1,5,145279.0,0,0,1,22,6,2,200,0,0,6,63,1,10,6000,1,11
2020,202001,457633,2020000138493,11790.0,2020004576331,150022,1,2,18864.0,0,0,2,20,6,1,100,0,0,7,71,1,10,6000,1,11
2020,202001,457764,2020000150758,16244.0,2020004577641,140022,1,1,16244.0,0,0,2,30,6,1,100,0,0,8,81,1,10,35000,1,11
2020,202001,458288,2020000203604,14934.0,2020004582881,150122,1,1,14934.0,3,0,2,50,1,1,100,0,0,10,101,1,10,25000,1,11
2020,202001,458288,2020000203604,14934.0,2020004582881,150122,1,2,12576.0,3,0,1,55,1,1,100,0,0,10,101,1,10,415000,1,11
2020,202001,458419,2020000214589,17292.0,2020004584191,220122,1,1,17292.0,3,2,2,31,1,1,100,0,0,7,71,1,10,45000,1,11
2020,202001,458419,2020000214589,17292.0,2020004584191,220122,1,2,15196.0,3,2,1,31,1,1,100,0,0,6,63,1,10,50000,1,11
2020,202001,458550,2020000226219,18864.0,2020004585501,240022,1,1,18864.0,3,0,2,39,6,2,200,0,0,6,63,1,10,22000,1,11
2020,202001,458550,2020000226219,18864.0,2020004585501,240022,1,2,26462.0,0,0,1,19,6,2,200,0,0,6,63,1,10,14400,1,11
2020,202001,458943,2020000264806,12576.0,2020004589431,230222,1,3,11266.0,0,0,2,24,6,7,700,1,100,10,101,1,10,29000,1,11
2020,202001,459205,2020000288830,11266.0,2020004592051,120022,1,1,11266.0,1,0,2,65,5,1,100,0,0,11,115,1,10,50000,1,11
2020,202001,459860,2020000344829,20174.0,2020004598601,140022,1,1,20174.0,2,0,2,39,6,2,200,0,0,6,63,1,10,30000,1,11
2020,202001,459860,2020000344829,20174.0,2020004598601,140022,1,4,33929.0,0,0,1,22,2,2,200,0,0,6,63,1,10,14400,1,11
2020,202001,459991,2020000355570,26986.0,2020004599911,250022,1,1,26986.0,3,0,2,32,5,1,100,0,0,11,115,1,10,39300,1,11
2020,202001,460253,2020000381701,3537.0,2020004602531,30022,1,3,4454.0,0,0,1,26,6,8,802,0,0,6,64,1,10,22000,1,11
2020,202001,460515,2020000406647,232001.0,2020004605151,160022,1,1,232001.0,1,0,2,42,1,1,100,0,0,10,101,1,10,120000,1,11
2020,202001,460515,2020000406647,232001.0,2020004605151,160022,1,2,261214.0,1,0,1,42,1,1,100,0,0,6,65,1,10,60000,1,11
2020,202001,460777,2020000430157,14017.0,2020004607771,140022,1,1,14017.0,0,0,1,63,4,1,100,0,0,10,101,1,10,24000,1,11
2020,202001,461039,2020000454046,15458.0,2020004610391,180022,1,1,15458.0,0,0,2,26,6,1,100,0,0,11,114,1,10,50000,1,11
2020,202001,461039,2020000454046,15458.0,2020004610391,180022,1,2,17685.0,0,0,1,29,6,1,100,0,0,6,65,1,10,40000,1,11
2020,202001,461170,2020000467398,8384.0,2020004611701,250022,1,2,16113.0,1,0,1,58,1,1,100,0,0,6,63,1,10,40000,1,11
2020,202001,461170,2020000467398,8384.0,2020004611701,250022,1,3,8122.0,1,0,1,30,4,9,985,4,450,8,81,1,10,45000,1,11
2020,202001,461301,2020000478062,5895.0,2020004613011,240022,1,1,5895.0,0,0,1,28,6,1,100,0,0,10,101,1,10,75000,1,11
2020,202001,461301,2020000478062,5895.0,2020004613011,240022,1,2,8908.0,0,0,2,26,6,2,200,0,0,11,114,1,10,60000,1,11
2020,202001,461432,2020000492380,5633.0,2020004614321,150222,1,1,5633.0,0,0,2,65,1,2,200,0,0,6,65,1,10,25000,1,11
2020,202001,461563,2020000503632,7074.0,2020004615631,70022,1,2,16113.0,2,0,2,46,6,2,200,0,0,6,63,1,10,15000,1,11
2020,202001,461956,2020000542446,8777.0,2020004619561,240022,1,1,8777.0,0,0,1,41,6,1,100,0,0,10,101,1,10,59000,1,11
2020,202001,461956,2020000542446,8777.0,2020004619561,240022,1,2,11528.0,0,0,1,29,6,1,100,0,0,10,101,1,10,65000,1,11
2020,202001,462480,2020000589592,65107.0,2020004624801,210022,1,1,65107.0,1,1,2,27,6,2,200,0,0,7,71,1,10,55000,1,11
2020,202001,462480,2020000589592,65107.0,2020004624801,210022,1,2,39169.0,1,1,1,26,6,6,640,0,0,6,61,1,10,100000,1,11
2020,202001,462742,2020000609692,9170.0,2020004627421,20022,1,1,9170.0,0,0,1,60,1,1,100,0,0,7,71,1,10,40000,2,20
2020,202001,462873,2020000622543,39562.0,2020004628731,10122,1,1,39562.0,0,0,1,30,6,2,200,0,0,6,63,1,12,27000,1,11
2020,202001,463135,2020000646056,4192.0,2020004631351,50022,1,1,4192.0,0,0,1,26,6,6,640,0,0,8,81,1,10,30000,1,11
2020,202001,463135,2020000646056,4192.0,2020004631351,50022,1,2,5371.0,0,0,2,19,6,6,640,0,0,7,71,1,10,15000,1,11
2020,202001,463266,2020000656872,6550.0,2020004632661,250022,1,1,6550.0,1,0,2,54,4,6,600,0,0,10,101,1,10,60000,1,11
2020,202001,463528,2020000681656,32095.0,2020004635281,220122,1,1,32095.0,3,0,1,38,3,2,200,0,0,6,64,1,10,42000,1,11
2020,202001,463659,2020000694345,9170.0,2020004636591,60022,1,1,9170.0,0,0,1,50,1,8,826,0,0,3,30,1,10,96000,1,11
2020,202001,463790,2020000707950,19781.0,2020004637901,70022,1,1,19781.0,0,0,1,54,1,1,100,0,0,10,101,1,10,75000,1,13
2020,202001,463790,2020000707950,19781.0,2020004637901,70022,1,2,21222.0,0,0,2,37,1,1,100,0,0,10,101,1,10,37600,1,11
2020,202001,464183,2020000742508,33929.0,2020004641831,180022,1,1,33929.0,2,0,2,33,1,1,100,0,0,6,65,1,10,19000,1,11
2020,202001,464183,2020000742508,33929.0,2020004641831,180022,1,2,32095.0,2,0,1,38,1,1,100,0,0,6,65,1,10,172000,1,11
2020,202001,464576,2020000776482,16768.0,2020004645761,200022,1,1,16768.0,2,1,2,29,1,1,100,0,0,6,65,1,10,6000,1,11
2020,202001,464576,2020000776482,16768.0,2020004645761,200022,1,2,13231.0,2,1,1,37,1,1,100,0,0,6,64,1,10,50000,2,20
2020,202001,464707,2020000787463,11921.0,2020004647071,220022,1,2,11266.0,0,0,1,59,1,1,100,0,0,7,71,1,10,75000,1,11
2020,202001,465100,2020000823997,25152.0,2020004651001,120022,1,1,25152.0,0,0,1,22,6,1,100,0,0,6,63,1,10,37000,1,11
2020,202001,465100,2020000823997,25152.0,2020004651001,120022,1,2,25283.0,0,0,2,20,6,1,100,0,0,6,64,1,10,25000,1,11
2020,202001,465493,2020000862084,14148.0,2020004654931,220122,1,1,14148.0,1,0,2,60,3,2,200,0,0,10,101,1,10,80000,1,11
2020,202001,465624,2020000872723,9956.0,2020004656241,240222,1,1,9956.0,1,0,2,38,4,8,826,4,412,10,101,1,10,54000,1,11
2020,202001,465755,2020000884622,8908.0,2020004657551,100022,1,1,8908.0,0,0,2,23,6,2,200,0,0,6,63,1,10,10000,1,11
2020,202001,466017,2020000907327,14672.0,2020004660171,10022,1,1,14672.0,0,0,2,60,4,1,100,0,0,7,71,1,10,62000,1,13
2020,202001,466148,2020000919825,6681.0,2020004661481,70022,1,2,6288.0,2,0,1,34,1,8,826,0,0,6,63,1,10,121000,1,11
2020,202001,466410,2020000943833,7729.0,2020004664101,190022,1,1,7729.0,1,0,2,57,6,2,200,0,0,6,61,1,10,52000,1,11
2020,202001,466541,2020000955929,12707.0,2020004665411,240022,1,1,12707.0,0,0,1,45,4,2,200,0,0,6,63,1,10,12000,2,20
2020,202001,466541,2020000955929,12707.0,2020004665411,240022,1,2,17292.0,0,0,2,48,6,2,200,0,0,6,63,1,10,22000,1,11
2020,202001,466672,2020000967154,13755.0,2020004666721,60022,1,1,13755.0,0,0,1,55,4,1,100,0,0,2,26,1,10,16000,1,11
2020,202001,466803,2020000978684,25283.0,2020004668031,20022,1,1,25283.0,1,0,1,39,1,1,100,0,0,11,114,1,14,120000,1,12
